run_label,run_id,synthetic_respondent_id,persona_id,source_profile_id,source_baseline_id,survey_stratum,survey_text,group_code,purpose_code,purpose_text,first_class,first_class_text,ticket_code,ticket_text,who_code,who_text,luggage_code,luggage_text,age_code,age_text,male,sex_text,income_code,income_text,ga,ga_text,origin_code,origin_text,dest_code,dest_text,car_av,car_av_text,template_id,generated_at_utc,anchor_train_time,anchor_train_cost,anchor_sm_time,anchor_sm_cost,anchor_car_time,anchor_car_cost
ai_run_03,3,553,SMAI03_0553,740,702,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,17,destination zone code 17,1,car is available for this trip,S1_TPL001,2026-03-28T20:43:12.187234+00:00,193,88,80,105,150,95
ai_run_03,3,554,SMAI03_0554,806,920,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,0,no luggage,2,age code 2,0,female,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL012,2026-03-28T20:43:12.187234+00:00,252,225,149,274,240,140
ai_run_03,3,555,SMAI03_0555,702,793,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,17,destination zone code 17,1,car is available for this trip,S1_TPL033,2026-03-28T20:43:12.188747+00:00,172,90,64,110,160,115
ai_run_03,3,556,SMAI03_0556,829,831,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,22,destination zone code 22,1,car is available for this trip,S1_TPL003,2026-03-28T20:43:12.189752+00:00,209,194,101,235,180,120
ai_run_03,3,557,SMAI03_0557,774,887,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL022,2026-03-28T20:43:12.190753+00:00,220,210,91,254,220,145
ai_run_03,3,558,SMAI03_0558,803,600,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,9,origin zone code 9,25,destination zone code 25,1,car is available for this trip,S1_TPL005,2026-03-28T20:43:12.191758+00:00,144,91,92,106,120,80
ai_run_03,3,559,SMAI03_0559,623,794,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,4,income code 4,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL095,2026-03-28T20:43:12.193757+00:00,168,71,115,75,150,90
ai_run_03,3,560,SMAI03_0560,307,307,0,survey stratum 0,2,3,purpose code 3,0,second class,6,ticket category code 6,1,payer code 1,1,luggage code 1,2,age code 2,1,male,1,income code 1,1,has a GA travelcard,2,origin zone code 2,1,destination zone code 1,0,car is not available for this trip,S0_TPL031,2026-03-28T20:43:12.194758+00:00,81,0,26,0,0,0
ai_run_03,3,561,SMAI03_0561,367,377,0,survey stratum 0,2,3,purpose code 3,1,first class,5,ticket category code 5,1,payer code 1,1,luggage code 1,4,age code 4,0,female,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S0_TPL036,2026-03-28T20:43:12.195758+00:00,137,4200,82,5460,90,60
ai_run_03,3,562,SMAI03_0562,588,568,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,3,payer code 3,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,22,destination zone code 22,1,car is available for this trip,S1_TPL001,2026-03-28T20:43:12.196261+00:00,135,42,80,49,110,55
ai_run_03,3,563,SMAI03_0563,737,499,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,11,destination zone code 11,1,car is available for this trip,S1_TPL008,2026-03-28T20:43:12.197266+00:00,176,176,68,218,170,110
ai_run_03,3,564,SMAI03_0564,354,293,0,survey stratum 0,2,3,purpose code 3,1,first class,1,ticket category code 1,1,payer code 1,1,luggage code 1,3,age code 3,1,male,4,income code 4,0,does not have a GA travelcard,20,origin zone code 20,25,destination zone code 25,1,car is available for this trip,S0_TPL164,2026-03-28T20:43:12.200777+00:00,198,50,90,65,170,115
ai_run_03,3,565,SMAI03_0565,235,81,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,20,origin zone code 20,10,destination zone code 10,1,car is available for this trip,S0_TPL005,2026-03-28T20:43:12.201780+00:00,63,40,39,50,40,15
ai_run_03,3,566,SMAI03_0566,913,928,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,19,origin zone code 19,25,destination zone code 25,1,car is available for this trip,S1_TPL020,2026-03-28T20:43:12.202780+00:00,186,142,133,153,140,80
ai_run_03,3,567,SMAI03_0567,547,859,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,0,no luggage,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,10,destination zone code 10,1,car is available for this trip,S1_TPL006,2026-03-28T20:43:12.204783+00:00,104,130,55,155,90,55
ai_run_03,3,568,SMAI03_0568,78,271,0,survey stratum 0,2,1,purpose code 1,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,2,age code 2,0,female,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,0,car is not available for this trip,S0_TPL006,2026-03-28T20:43:12.205782+00:00,199,106,86,132,0,0
ai_run_03,3,569,SMAI03_0569,237,396,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,3,age code 3,1,male,1,income code 1,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S0_TPL080,2026-03-28T20:43:12.207393+00:00,127,58,51,75,120,80
ai_run_03,3,570,SMAI03_0570,362,251,0,survey stratum 0,2,3,purpose code 3,1,first class,3,ticket category code 3,1,payer code 1,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,17,destination zone code 17,1,car is available for this trip,S0_TPL111,2026-03-28T20:43:12.209909+00:00,125,40,49,48,110,35
ai_run_03,3,571,SMAI03_0571,672,853,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,1,payer code 1,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,3,destination zone code 3,1,car is available for this trip,S1_TPL023,2026-03-28T20:43:12.210913+00:00,92,119,37,151,90,65
ai_run_03,3,572,SMAI03_0572,356,92,0,survey stratum 0,2,3,purpose code 3,1,first class,1,ticket category code 1,1,payer code 1,1,luggage code 1,5,age code 5,1,male,4,income code 4,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,1,car is available for this trip,S0_TPL125,2026-03-28T20:43:12.213912+00:00,103,4200,50,5460,80,30
ai_run_03,3,573,SMAI03_0573,274,344,0,survey stratum 0,2,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,1,luggage code 1,3,age code 3,0,female,3,income code 3,0,does not have a GA travelcard,15,origin zone code 15,1,destination zone code 1,1,car is available for this trip,S0_TPL078,2026-03-28T20:43:12.215914+00:00,151,46,98,56,60,35
ai_run_03,3,574,SMAI03_0574,484,795,1,survey stratum 1,3,1,purpose code 1,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,1,destination zone code 1,1,car is available for this trip,S1_TPL025,2026-03-28T20:43:12.216913+00:00,92,60,37,74,90,60
ai_run_03,3,575,SMAI03_0575,879,456,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL002,2026-03-28T20:43:12.216913+00:00,103,63,92,74,90,55
ai_run_03,3,576,SMAI03_0576,653,761,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,3,payer code 3,1,luggage code 1,2,age code 2,1,male,4,income code 4,0,does not have a GA travelcard,2,origin zone code 2,14,destination zone code 14,1,car is available for this trip,S1_TPL033,2026-03-28T20:43:12.218986+00:00,254,112,146,127,210,135
ai_run_03,3,577,SMAI03_0577,562,511,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,2,destination zone code 2,1,car is available for this trip,S1_TPL025,2026-03-28T20:43:12.219992+00:00,95,19,40,25,110,75
ai_run_03,3,578,SMAI03_0578,507,685,1,survey stratum 1,3,1,purpose code 1,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,10,destination zone code 10,1,car is available for this trip,S1_TPL072,2026-03-28T20:43:12.220997+00:00,151,74,96,86,110,75
ai_run_03,3,579,SMAI03_0579,907,461,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,1,car is available for this trip,S1_TPL060,2026-03-28T20:43:12.224311+00:00,89,50,34,66,70,35
ai_run_03,3,580,SMAI03_0580,64,71,0,survey stratum 0,2,1,purpose code 1,1,first class,1,ticket category code 1,1,payer code 1,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S0_TPL008,2026-03-28T20:43:12.225330+00:00,177,84,64,109,110,95
ai_run_03,3,581,SMAI03_0581,676,850,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,1,payer code 1,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,12,destination zone code 12,1,car is available for this trip,S1_TPL062,2026-03-28T20:43:12.226866+00:00,197,169,114,218,140,90
ai_run_03,3,582,SMAI03_0582,277,258,0,survey stratum 0,2,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,1,luggage code 1,2,age code 2,0,female,1,income code 1,0,does not have a GA travelcard,1,origin zone code 1,22,destination zone code 22,0,car is not available for this trip,S0_TPL005,2026-03-28T20:43:12.227376+00:00,163,52,55,64,0,0
ai_run_03,3,583,SMAI03_0583,475,792,1,survey stratum 1,3,1,purpose code 1,0,second class,3,ticket category code 3,3,payer code 3,0,no luggage,3,age code 3,0,female,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,2,destination zone code 2,1,car is available for this trip,S1_TPL012,2026-03-28T20:43:12.228395+00:00,189,94,81,117,170,130
ai_run_03,3,584,SMAI03_0584,269,50,0,survey stratum 0,2,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,1,luggage code 1,1,age code 1,0,female,1,income code 1,0,does not have a GA travelcard,22,origin zone code 22,2,destination zone code 2,1,car is available for this trip,S0_TPL008,2026-03-28T20:43:12.229415+00:00,223,2600,118,3380,150,75
ai_run_03,3,585,SMAI03_0585,73,90,0,survey stratum 0,2,1,purpose code 1,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,1,destination zone code 1,0,car is not available for this trip,S0_TPL022,2026-03-28T20:43:12.230477+00:00,97,4200,44,5460,0,0
ai_run_03,3,586,SMAI03_0586,630,809,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S1_TPL012,2026-03-28T20:43:12.230984+00:00,92,60,37,74,90,50
ai_run_03,3,587,SMAI03_0587,490,727,1,survey stratum 1,3,1,purpose code 1,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL006,2026-03-28T20:43:12.231996+00:00,269,105,166,122,190,115
ai_run_03,3,588,SMAI03_0588,614,815,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,1,car is available for this trip,S1_TPL031,2026-03-28T20:43:12.233034+00:00,149,76,94,90,110,50
ai_run_03,3,589,SMAI03_0589,253,35,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,2,age code 2,1,male,4,income code 4,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,0,car is not available for this trip,S0_TPL004,2026-03-28T20:43:12.233553+00:00,124,2600,71,3380,0,0
ai_run_03,3,590,SMAI03_0590,788,861,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S1_TPL016,2026-03-28T20:43:12.234556+00:00,112,136,57,161,80,55
ai_run_03,3,591,SMAI03_0591,570,933,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,17,destination zone code 17,1,car is available for this trip,S1_TPL004,2026-03-28T20:43:12.235558+00:00,133,142,84,166,100,50
ai_run_03,3,592,SMAI03_0592,701,935,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,1,male,4,income code 4,0,does not have a GA travelcard,18,origin zone code 18,2,destination zone code 2,1,car is available for this trip,S1_TPL001,2026-03-28T20:43:12.236555+00:00,340,274,232,301,250,140
ai_run_03,3,593,SMAI03_0593,605,777,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL091,2026-03-28T20:43:12.239062+00:00,128,74,73,84,110,65
ai_run_03,3,594,SMAI03_0594,474,743,1,survey stratum 1,3,1,purpose code 1,0,second class,3,ticket category code 3,3,payer code 3,0,no luggage,5,age code 5,0,female,1,income code 1,0,does not have a GA travelcard,22,origin zone code 22,2,destination zone code 2,1,car is available for this trip,S1_TPL007,2026-03-28T20:43:12.240068+00:00,164,88,56,108,170,120
ai_run_03,3,595,SMAI03_0595,571,660,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL068,2026-03-28T20:43:12.242074+00:00,62,84,38,94,110,80
ai_run_03,3,596,SMAI03_0596,283,29,0,survey stratum 0,2,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,3,luggage code 3,2,age code 2,0,female,1,income code 1,0,does not have a GA travelcard,1,origin zone code 1,22,destination zone code 22,1,car is available for this trip,S0_TPL044,2026-03-28T20:43:12.243073+00:00,110,50,55,65,70,80
ai_run_03,3,597,SMAI03_0597,581,583,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,23,origin zone code 23,1,destination zone code 1,1,car is available for this trip,S1_TPL002,2026-03-28T20:43:12.244072+00:00,220,48,144,54,140,95
ai_run_03,3,598,SMAI03_0598,474,599,1,survey stratum 1,3,1,purpose code 1,0,second class,3,ticket category code 3,3,payer code 3,0,no luggage,5,age code 5,0,female,1,income code 1,0,does not have a GA travelcard,22,origin zone code 22,2,destination zone code 2,1,car is available for this trip,S1_TPL003,2026-03-28T20:43:12.245074+00:00,92,70,37,88,110,60
ai_run_03,3,599,SMAI03_0599,499,632,1,survey stratum 1,3,1,purpose code 1,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL007,2026-03-28T20:43:12.246073+00:00,173,108,65,134,170,95
ai_run_03,3,600,SMAI03_0600,375,247,0,survey stratum 0,2,3,purpose code 3,1,first class,6,ticket category code 6,1,payer code 1,1,luggage code 1,4,age code 4,0,female,4,income code 4,1,has a GA travelcard,2,origin zone code 2,22,destination zone code 22,1,car is available for this trip,S0_TPL015,2026-03-28T20:43:12.247073+00:00,98,0,87,0,100,40
ai_run_03,3,601,SMAI03_0601,796,828,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,10,destination zone code 10,1,car is available for this trip,S1_TPL022,2026-03-28T20:43:12.247073+00:00,167,76,112,87,150,105
ai_run_03,3,602,SMAI03_0602,751,627,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S1_TPL109,2026-03-28T20:43:12.250109+00:00,233,114,128,144,150,90
ai_run_03,3,603,SMAI03_0603,657,820,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,0,payer code 0,0,no luggage,3,age code 3,1,male,0,income code 0,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL008,2026-03-28T20:43:12.251108+00:00,97,65,42,76,90,75
ai_run_03,3,604,SMAI03_0604,563,855,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S1_TPL002,2026-03-28T20:43:12.252108+00:00,136,153,81,169,120,75
ai_run_03,3,605,SMAI03_0605,62,82,0,survey stratum 0,2,1,purpose code 1,1,first class,1,ticket category code 1,1,payer code 1,1,luggage code 1,2,age code 2,0,female,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,17,destination zone code 17,1,car is available for this trip,S0_TPL144,2026-03-28T20:43:12.254109+00:00,169,83,56,108,150,140
ai_run_03,3,606,SMAI03_0606,356,285,0,survey stratum 0,2,3,purpose code 3,1,first class,1,ticket category code 1,1,payer code 1,1,luggage code 1,5,age code 5,1,male,4,income code 4,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,1,car is available for this trip,S0_TPL011,2026-03-28T20:43:12.255108+00:00,160,43,136,52,150,30
ai_run_03,3,607,SMAI03_0607,551,645,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,17,destination zone code 17,1,car is available for this trip,S1_TPL085,2026-03-28T20:43:12.257108+00:00,200,123,71,156,190,120
ai_run_03,3,608,SMAI03_0608,695,493,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL080,2026-03-28T20:43:12.258108+00:00,100,65,45,78,90,60
ai_run_03,3,609,SMAI03_0609,495,781,1,survey stratum 1,3,1,purpose code 1,1,first class,3,ticket category code 3,1,payer code 1,0,no luggage,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL031,2026-03-28T20:43:12.259612+00:00,114,56,59,71,80,55
ai_run_03,3,610,SMAI03_0610,334,232,0,survey stratum 0,2,3,purpose code 3,0,second class,7,ticket category code 7,2,payer code 2,1,luggage code 1,1,age code 1,0,female,1,income code 1,1,has a GA travelcard,17,origin zone code 17,1,destination zone code 1,0,car is not available for this trip,S0_TPL041,2026-03-28T20:43:12.260612+00:00,61,0,37,0,0,0
ai_run_03,3,611,SMAI03_0611,95,79,0,survey stratum 0,2,1,purpose code 1,1,first class,6,ticket category code 6,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,1,has a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S0_TPL092,2026-03-28T20:43:12.262612+00:00,104,0,80,0,80,80
ai_run_03,3,612,SMAI03_0612,597,544,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,0,payer code 0,0,no luggage,4,age code 4,1,male,0,income code 0,0,does not have a GA travelcard,25,origin zone code 25,2,destination zone code 2,1,car is available for this trip,S1_TPL019,2026-03-28T20:43:12.263612+00:00,148,40,72,50,110,70
ai_run_03,3,613,SMAI03_0613,259,82,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,3,luggage code 3,2,age code 2,0,female,4,income code 4,0,does not have a GA travelcard,14,origin zone code 14,2,destination zone code 2,1,car is available for this trip,S0_TPL181,2026-03-28T20:43:12.266616+00:00,169,83,56,108,150,140
ai_run_03,3,614,SMAI03_0614,701,474,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,1,male,4,income code 4,0,does not have a GA travelcard,18,origin zone code 18,2,destination zone code 2,1,car is available for this trip,S1_TPL013,2026-03-28T20:43:12.267614+00:00,102,53,47,70,70,40
ai_run_03,3,615,SMAI03_0615,16,6,0,survey stratum 0,2,1,purpose code 1,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S0_TPL053,2026-03-28T20:43:12.269674+00:00,102,29,49,36,70,35
ai_run_03,3,616,SMAI03_0616,268,327,0,survey stratum 0,2,3,purpose code 3,0,second class,2,ticket category code 2,1,payer code 1,1,luggage code 1,1,age code 1,1,male,1,income code 1,0,does not have a GA travelcard,25,origin zone code 25,22,destination zone code 22,0,car is not available for this trip,S0_TPL020,2026-03-28T20:43:12.270677+00:00,97,1850,44,2405,0,0
ai_run_03,3,617,SMAI03_0617,99,372,0,survey stratum 0,2,1,purpose code 1,1,first class,6,ticket category code 6,3,payer code 3,1,luggage code 1,3,age code 3,1,male,3,income code 3,1,has a GA travelcard,1,origin zone code 1,17,destination zone code 17,1,car is available for this trip,S0_TPL114,2026-03-28T20:43:12.273682+00:00,112,0,63,0,80,70
ai_run_03,3,618,SMAI03_0618,364,380,0,survey stratum 0,2,3,purpose code 3,1,first class,3,ticket category code 3,1,payer code 1,3,luggage code 3,2,age code 2,0,female,4,income code 4,0,does not have a GA travelcard,2,origin zone code 2,25,destination zone code 25,0,car is not available for this trip,S0_TPL136,2026-03-28T20:43:12.276677+00:00,172,4200,59,5460,0,0
ai_run_03,3,619,SMAI03_0619,480,771,1,survey stratum 1,3,1,purpose code 1,1,first class,1,ticket category code 1,1,payer code 1,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S1_TPL016,2026-03-28T20:43:12.277677+00:00,159,78,116,92,160,80
ai_run_03,3,620,SMAI03_0620,326,335,0,survey stratum 0,2,3,purpose code 3,0,second class,7,ticket category code 7,1,payer code 1,1,luggage code 1,1,age code 1,1,male,1,income code 1,1,has a GA travelcard,1,origin zone code 1,2,destination zone code 2,1,car is available for this trip,S0_TPL003,2026-03-28T20:43:12.279188+00:00,144,0,89,0,100,40
ai_run_03,3,621,SMAI03_0621,572,506,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,0,female,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL013,2026-03-28T20:43:12.279833+00:00,265,218,162,256,220,115
ai_run_03,3,622,SMAI03_0622,455,626,1,survey stratum 1,3,1,purpose code 1,0,second class,1,ticket category code 1,3,payer code 3,0,no luggage,4,age code 4,1,male,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,2,destination zone code 2,1,car is available for this trip,S1_TPL079,2026-03-28T20:43:12.281890+00:00,164,86,88,99,130,100
ai_run_03,3,623,SMAI03_0623,813,471,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL002,2026-03-28T20:43:12.282943+00:00,191,106,83,130,170,110
ai_run_03,3,624,SMAI03_0624,568,876,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL030,2026-03-28T20:43:12.283978+00:00,209,189,96,231,160,105
ai_run_03,3,625,SMAI03_0625,867,544,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,11,destination zone code 11,1,car is available for this trip,S1_TPL038,2026-03-28T20:43:12.286652+00:00,148,40,72,50,110,70
ai_run_03,3,626,SMAI03_0626,852,709,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,1,car is available for this trip,S1_TPL004,2026-03-28T20:43:12.287166+00:00,229,97,174,109,160,95
ai_run_03,3,627,SMAI03_0627,281,362,0,survey stratum 0,2,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,3,luggage code 3,2,age code 2,0,female,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,25,destination zone code 25,1,car is available for this trip,S0_TPL186,2026-03-28T20:43:12.290242+00:00,189,176,76,225,140,85
ai_run_03,3,628,SMAI03_0628,622,785,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL027,2026-03-28T20:43:12.291768+00:00,203,90,98,110,150,90
ai_run_03,3,629,SMAI03_0629,934,840,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,3,payer code 3,1,luggage code 1,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL035,2026-03-28T20:43:12.292781+00:00,200,210,71,245,190,150
