model_key,respondent_id,block_template_id,run_repeat,human_respondent_id,human_id,normalized_weight,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,task_index,task_role,pair_id,manipulation_type,anchor_task_index,is_utility_equivalent_intervention,semantic_labels,option_order,display_A_alt,display_B_alt,display_C_alt,paraphrase_variant,scenario_id,complexity_score,CAR_AVAILABLE,TimePT,WaitingTimePT,MarginalCostPT,TimeCar,CostCarCHF,distance_km,TimePT_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,TimeCar_scaled,CostCarCHF_scaled,distance_km_scaled,target_alternative_name,dominated_alternative_name,dominance_reason
deepseek_r1_8b,DS0181_R1,DST0181,1,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,2,core,CORE_2,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0506,0.35778175313059035,0,53.0,0.0,3.4,24.0,2.49,12.0,0.265,0.0,0.3399999999999999,0.12,0.249,2.4,,,
deepseek_r1_8b,DS0181_R1,DST0181,1,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,3,core,CORE_3,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0705,0.36621093749999994,1,207.0,31.0,12.4,58.0,7.71,58.0,1.035,0.5166666666666667,1.24,0.29,0.771,11.6,,,
deepseek_r1_8b,DS0181_R1,DST0181,1,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0437,0.7042253521126761,1,44.0,0.0,3.6,6.0,0.72,5.0,0.22,0.0,0.36,0.03,0.072,1.0,,,
deepseek_r1_8b,DS0181_R1,DST0181,1,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0363,0.42486899872539297,1,115.0,52.0,2.8,24.0,2.48,17.0,0.575,0.8666666666666667,0.2799999999999999,0.12,0.248,3.4,,,
deepseek_r1_8b,DS0181_R1,DST0181,1,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0122,0.6180469715698392,1,45.0,0.0,7.4,23.0,2.32,10.0,0.225,0.0,0.74,0.115,0.2319999999999999,2.0,,,
deepseek_r1_8b,DS0181_R1,DST0181,1,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0192,0.4478948939982084,1,189.0,25.0,5.7,40.0,4.99,31.5,0.945,0.4166666666666667,0.5700000000000001,0.2,0.499,6.3,,,
deepseek_r1_8b,DS0181_R1,DST0181,1,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0506,0.35778175313059035,0,53.0,0.0,3.4,24.0,2.49,12.0,0.265,0.0,0.3399999999999999,0.12,0.249,2.4,,,
deepseek_r1_8b,DS0181_R1,DST0181,1,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0705,0.36621093749999994,1,207.0,31.0,12.4,58.0,7.71,58.0,1.035,0.5166666666666667,1.24,0.29,0.771,11.6,,,
deepseek_r1_8b,DS0181_R1,DST0181,1,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0437,0.7042253521126761,1,44.0,0.0,3.6,6.0,0.72,5.0,0.22,0.0,0.36,0.03,0.072,1.0,,,
deepseek_r1_8b,DS0181_R1,DST0181,1,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0,1,SLOW_MODES|PT|CAR,SLOW_MODES,PT,CAR,default,S0363,0.42486899872539297,1,115.0,52.0,2.8,24.0,2.48,17.0,0.575,0.8666666666666667,0.2799999999999999,0.12,0.248,3.4,,,
deepseek_r1_8b,DS0181_R1,DST0181,1,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,12,order_twin,ORDER_2,order_randomization,6,0,1,CAR|PT|SLOW_MODES,CAR,PT,SLOW_MODES,default,S0122,0.6180469715698392,1,45.0,0.0,7.4,23.0,2.32,10.0,0.225,0.0,0.74,0.115,0.2319999999999999,2.0,,,
deepseek_r1_8b,DS0181_R1,DST0181,1,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,13,monotonicity,MONO_1,monotonicity,1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0192,0.4478948939982084,1,189.0,25.0,5.7,50.0,6.237500000000001,31.5,0.945,0.4166666666666667,0.5700000000000001,0.25,0.62375,6.3,CAR,,
deepseek_r1_8b,DS0181_R1,DST0181,1,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,14,monotonicity,MONO_2,monotonicity,2,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0506,0.35778175313059035,0,66.25,0.0,4.25,24.0,2.49,12.0,0.33125000000000004,0.0,0.4249999999999999,0.12,0.249,2.4,PT,,
deepseek_r1_8b,DS0181_R1,DST0181,1,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,15,dominance,DOM_1,dominance,3,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0705,0.36621093749999994,1,207.0,31.0,13.71,58.0,7.71,58.0,1.035,0.5166666666666667,1.371,0.29,0.771,11.6,,PT,PT is clearly worse than CAR on the displayed burden attributes.
deepseek_r1_8b,DS0181_R1,DST0181,1,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,16,dominance,DOM_2,dominance,4,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0437,0.7042253521126761,1,44.0,10.0,6.72,6.0,0.72,5.0,0.22,0.16666666666666666,0.6719999999999999,0.03,0.072,1.0,,PT,PT is clearly worse than CAR on the displayed burden attributes.
deepseek_r1_8b,DS0181_R2,DST0181,2,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,1,core,CORE_1,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0192,0.4478948939982084,1,189.0,25.0,5.7,40.0,4.99,31.5,0.945,0.4166666666666667,0.5700000000000001,0.2,0.499,6.3,,,
deepseek_r1_8b,DS0181_R2,DST0181,2,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,2,core,CORE_2,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0506,0.35778175313059035,0,53.0,0.0,3.4,24.0,2.49,12.0,0.265,0.0,0.3399999999999999,0.12,0.249,2.4,,,
deepseek_r1_8b,DS0181_R2,DST0181,2,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,3,core,CORE_3,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0705,0.36621093749999994,1,207.0,31.0,12.4,58.0,7.71,58.0,1.035,0.5166666666666667,1.24,0.29,0.771,11.6,,,
deepseek_r1_8b,DS0181_R2,DST0181,2,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0437,0.7042253521126761,1,44.0,0.0,3.6,6.0,0.72,5.0,0.22,0.0,0.36,0.03,0.072,1.0,,,
deepseek_r1_8b,DS0181_R2,DST0181,2,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0363,0.42486899872539297,1,115.0,52.0,2.8,24.0,2.48,17.0,0.575,0.8666666666666667,0.2799999999999999,0.12,0.248,3.4,,,
deepseek_r1_8b,DS0181_R2,DST0181,2,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0122,0.6180469715698392,1,45.0,0.0,7.4,23.0,2.32,10.0,0.225,0.0,0.74,0.115,0.2319999999999999,2.0,,,
deepseek_r1_8b,DS0181_R2,DST0181,2,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0192,0.4478948939982084,1,189.0,25.0,5.7,40.0,4.99,31.5,0.945,0.4166666666666667,0.5700000000000001,0.2,0.499,6.3,,,
deepseek_r1_8b,DS0181_R2,DST0181,2,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0506,0.35778175313059035,0,53.0,0.0,3.4,24.0,2.49,12.0,0.265,0.0,0.3399999999999999,0.12,0.249,2.4,,,
deepseek_r1_8b,DS0181_R2,DST0181,2,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0705,0.36621093749999994,1,207.0,31.0,12.4,58.0,7.71,58.0,1.035,0.5166666666666667,1.24,0.29,0.771,11.6,,,
deepseek_r1_8b,DS0181_R2,DST0181,2,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0437,0.7042253521126761,1,44.0,0.0,3.6,6.0,0.72,5.0,0.22,0.0,0.36,0.03,0.072,1.0,,,
deepseek_r1_8b,DS0181_R2,DST0181,2,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0,1,SLOW_MODES|PT|CAR,SLOW_MODES,PT,CAR,default,S0363,0.42486899872539297,1,115.0,52.0,2.8,24.0,2.48,17.0,0.575,0.8666666666666667,0.2799999999999999,0.12,0.248,3.4,,,
deepseek_r1_8b,DS0181_R2,DST0181,2,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,12,order_twin,ORDER_2,order_randomization,6,0,1,CAR|PT|SLOW_MODES,CAR,PT,SLOW_MODES,default,S0122,0.6180469715698392,1,45.0,0.0,7.4,23.0,2.32,10.0,0.225,0.0,0.74,0.115,0.2319999999999999,2.0,,,
deepseek_r1_8b,DS0181_R2,DST0181,2,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,13,monotonicity,MONO_1,monotonicity,1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0192,0.4478948939982084,1,189.0,25.0,5.7,50.0,6.237500000000001,31.5,0.945,0.4166666666666667,0.5700000000000001,0.25,0.62375,6.3,CAR,,
deepseek_r1_8b,DS0181_R2,DST0181,2,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,14,monotonicity,MONO_2,monotonicity,2,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0506,0.35778175313059035,0,66.25,0.0,4.25,24.0,2.49,12.0,0.33125000000000004,0.0,0.4249999999999999,0.12,0.249,2.4,PT,,
deepseek_r1_8b,DS0181_R2,DST0181,2,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,15,dominance,DOM_1,dominance,3,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0705,0.36621093749999994,1,207.0,31.0,13.71,58.0,7.71,58.0,1.035,0.5166666666666667,1.371,0.29,0.771,11.6,,PT,PT is clearly worse than CAR on the displayed burden attributes.
deepseek_r1_8b,DS0181_R2,DST0181,2,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,16,dominance,DOM_2,dominance,4,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0437,0.7042253521126761,1,44.0,10.0,6.72,6.0,0.72,5.0,0.22,0.16666666666666666,0.6719999999999999,0.03,0.072,1.0,,PT,PT is clearly worse than CAR on the displayed burden attributes.
deepseek_r1_8b,DS0181_R3,DST0181,3,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,1,core,CORE_1,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0192,0.4478948939982084,1,189.0,25.0,5.7,40.0,4.99,31.5,0.945,0.4166666666666667,0.5700000000000001,0.2,0.499,6.3,,,
deepseek_r1_8b,DS0181_R3,DST0181,3,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,2,core,CORE_2,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0506,0.35778175313059035,0,53.0,0.0,3.4,24.0,2.49,12.0,0.265,0.0,0.3399999999999999,0.12,0.249,2.4,,,
deepseek_r1_8b,DS0181_R3,DST0181,3,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,3,core,CORE_3,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0705,0.36621093749999994,1,207.0,31.0,12.4,58.0,7.71,58.0,1.035,0.5166666666666667,1.24,0.29,0.771,11.6,,,
deepseek_r1_8b,DS0181_R3,DST0181,3,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0437,0.7042253521126761,1,44.0,0.0,3.6,6.0,0.72,5.0,0.22,0.0,0.36,0.03,0.072,1.0,,,
deepseek_r1_8b,DS0181_R3,DST0181,3,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0363,0.42486899872539297,1,115.0,52.0,2.8,24.0,2.48,17.0,0.575,0.8666666666666667,0.2799999999999999,0.12,0.248,3.4,,,
deepseek_r1_8b,DS0181_R3,DST0181,3,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0122,0.6180469715698392,1,45.0,0.0,7.4,23.0,2.32,10.0,0.225,0.0,0.74,0.115,0.2319999999999999,2.0,,,
deepseek_r1_8b,DS0181_R3,DST0181,3,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0192,0.4478948939982084,1,189.0,25.0,5.7,40.0,4.99,31.5,0.945,0.4166666666666667,0.5700000000000001,0.2,0.499,6.3,,,
deepseek_r1_8b,DS0181_R3,DST0181,3,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0506,0.35778175313059035,0,53.0,0.0,3.4,24.0,2.49,12.0,0.265,0.0,0.3399999999999999,0.12,0.249,2.4,,,
deepseek_r1_8b,DS0181_R3,DST0181,3,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0705,0.36621093749999994,1,207.0,31.0,12.4,58.0,7.71,58.0,1.035,0.5166666666666667,1.24,0.29,0.771,11.6,,,
deepseek_r1_8b,DS0181_R3,DST0181,3,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0437,0.7042253521126761,1,44.0,0.0,3.6,6.0,0.72,5.0,0.22,0.0,0.36,0.03,0.072,1.0,,,
deepseek_r1_8b,DS0181_R3,DST0181,3,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0,1,SLOW_MODES|PT|CAR,SLOW_MODES,PT,CAR,default,S0363,0.42486899872539297,1,115.0,52.0,2.8,24.0,2.48,17.0,0.575,0.8666666666666667,0.2799999999999999,0.12,0.248,3.4,,,
deepseek_r1_8b,DS0181_R3,DST0181,3,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,12,order_twin,ORDER_2,order_randomization,6,0,1,CAR|PT|SLOW_MODES,CAR,PT,SLOW_MODES,default,S0122,0.6180469715698392,1,45.0,0.0,7.4,23.0,2.32,10.0,0.225,0.0,0.74,0.115,0.2319999999999999,2.0,,,
deepseek_r1_8b,DS0181_R3,DST0181,3,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,13,monotonicity,MONO_1,monotonicity,1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0192,0.4478948939982084,1,189.0,25.0,5.7,50.0,6.237500000000001,31.5,0.945,0.4166666666666667,0.5700000000000001,0.25,0.62375,6.3,CAR,,
deepseek_r1_8b,DS0181_R3,DST0181,3,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,14,monotonicity,MONO_2,monotonicity,2,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0506,0.35778175313059035,0,66.25,0.0,4.25,24.0,2.49,12.0,0.33125000000000004,0.0,0.4249999999999999,0.12,0.249,2.4,PT,,
deepseek_r1_8b,DS0181_R3,DST0181,3,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,15,dominance,DOM_1,dominance,3,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0705,0.36621093749999994,1,207.0,31.0,13.71,58.0,7.71,58.0,1.035,0.5166666666666667,1.371,0.29,0.771,11.6,,PT,PT is clearly worse than CAR on the displayed burden attributes.
deepseek_r1_8b,DS0181_R3,DST0181,3,H0675,92460391,0.8584724543995766,semantic_arm,1,naturalistic,1,16,dominance,DOM_2,dominance,4,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0437,0.7042253521126761,1,44.0,10.0,6.72,6.0,0.72,5.0,0.22,0.16666666666666666,0.6719999999999999,0.03,0.072,1.0,,PT,PT is clearly worse than CAR on the displayed burden attributes.
deepseek_r1_8b,DS0182_R1,DST0182,1,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,1,core,CORE_1,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0609,0.4693366708385484,1,254.0,10.0,41.8,187.0,35.51,261.0,1.27,0.1666666666666666,4.18,0.935,3.551,52.2,,,
deepseek_r1_8b,DS0182_R1,DST0182,1,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,2,core,CORE_2,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0257,0.1547748026621266,1,240.0,3.0,0.0,284.0,52.91,416.0,1.2,0.05,0.0,1.42,5.291,83.2,,,
deepseek_r1_8b,DS0182_R1,DST0182,1,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,3,core,CORE_3,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0691,0.4607587160190447,1,137.0,8.0,11.4,40.0,5.88,43.0,0.685,0.1333333333333333,1.14,0.2,0.588,8.6,,,
deepseek_r1_8b,DS0182_R1,DST0182,1,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,4,core,CORE_4,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0198,0.5174197999310107,1,141.0,16.0,4.9,33.0,3.64,21.1,0.705,0.2666666666666666,0.49,0.165,0.364,4.220000000000001,,,
deepseek_r1_8b,DS0182_R1,DST0182,1,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,5,core,CORE_5,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0678,0.5873140172278779,1,112.0,13.0,5.3,27.0,4.69,36.0,0.56,0.2166666666666666,0.53,0.135,0.469,7.2,,,
deepseek_r1_8b,DS0182_R1,DST0182,1,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,6,core,CORE_6,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0426,0.6465517241379312,1,118.0,41.0,19.8,26.0,2.58,19.0,0.59,0.6833333333333333,1.98,0.13,0.258,3.8,,,
deepseek_r1_8b,DS0182_R1,DST0182,1,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,7,paraphrase_twin,PARA_1,paraphrase,1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0609,0.4693366708385484,1,254.0,10.0,41.8,187.0,35.51,261.0,1.27,0.1666666666666666,4.18,0.935,3.551,52.2,,,
deepseek_r1_8b,DS0182_R1,DST0182,1,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,8,paraphrase_twin,PARA_2,paraphrase,2,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0257,0.1547748026621266,1,240.0,3.0,0.0,284.0,52.91,416.0,1.2,0.05,0.0,1.42,5.291,83.2,,,
deepseek_r1_8b,DS0182_R1,DST0182,1,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,9,label_mask_twin,LABEL_1,label_mask,3,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0691,0.4607587160190447,1,137.0,8.0,11.4,40.0,5.88,43.0,0.685,0.1333333333333333,1.14,0.2,0.588,8.6,,,
deepseek_r1_8b,DS0182_R1,DST0182,1,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,10,label_mask_twin,LABEL_2,label_mask,4,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0198,0.5174197999310107,1,141.0,16.0,4.9,33.0,3.64,21.1,0.705,0.2666666666666666,0.49,0.165,0.364,4.220000000000001,,,
deepseek_r1_8b,DS0182_R1,DST0182,1,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,11,order_twin,ORDER_1,order_randomization,5,0,0,SLOW_MODES|PT|CAR,SLOW_MODES,PT,CAR,default,S0678,0.5873140172278779,1,112.0,13.0,5.3,27.0,4.69,36.0,0.56,0.2166666666666666,0.53,0.135,0.469,7.2,,,
deepseek_r1_8b,DS0182_R1,DST0182,1,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,12,order_twin,ORDER_2,order_randomization,6,0,0,CAR|PT|SLOW_MODES,CAR,PT,SLOW_MODES,default,S0426,0.6465517241379312,1,118.0,41.0,19.8,26.0,2.58,19.0,0.59,0.6833333333333333,1.98,0.13,0.258,3.8,,,
deepseek_r1_8b,DS0182_R1,DST0182,1,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,13,monotonicity,MONO_1,monotonicity,1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0609,0.4693366708385484,1,254.0,10.0,41.8,233.75,44.387499999999996,261.0,1.27,0.1666666666666666,4.18,1.1687500000000002,4.438750000000001,52.2,CAR,,
deepseek_r1_8b,DS0182_R1,DST0182,1,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,14,monotonicity,MONO_2,monotonicity,2,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0257,0.1547748026621266,1,300.0,3.75,0.0,284.0,52.91,416.0,1.5,0.0625,0.0,1.42,5.291,83.2,PT,,
deepseek_r1_8b,DS0182_R1,DST0182,1,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,15,dominance,DOM_1,dominance,3,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0691,0.4607587160190447,1,137.0,10.0,11.879999999999999,40.0,5.88,43.0,0.685,0.16666666666666666,1.188,0.2,0.588,8.6,,PT,PT is clearly worse than CAR on the displayed burden attributes.
deepseek_r1_8b,DS0182_R1,DST0182,1,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,16,dominance,DOM_2,dominance,4,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0198,0.5174197999310107,1,141.0,16.0,9.64,33.0,3.64,21.1,0.705,0.26666666666666666,0.9640000000000001,0.165,0.364,4.220000000000001,,PT,PT is clearly worse than CAR on the displayed burden attributes.
deepseek_r1_8b,DS0182_R2,DST0182,2,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,1,core,CORE_1,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0609,0.4693366708385484,1,254.0,10.0,41.8,187.0,35.51,261.0,1.27,0.1666666666666666,4.18,0.935,3.551,52.2,,,
deepseek_r1_8b,DS0182_R2,DST0182,2,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,2,core,CORE_2,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0257,0.1547748026621266,1,240.0,3.0,0.0,284.0,52.91,416.0,1.2,0.05,0.0,1.42,5.291,83.2,,,
deepseek_r1_8b,DS0182_R2,DST0182,2,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,3,core,CORE_3,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0691,0.4607587160190447,1,137.0,8.0,11.4,40.0,5.88,43.0,0.685,0.1333333333333333,1.14,0.2,0.588,8.6,,,
deepseek_r1_8b,DS0182_R2,DST0182,2,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,4,core,CORE_4,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0198,0.5174197999310107,1,141.0,16.0,4.9,33.0,3.64,21.1,0.705,0.2666666666666666,0.49,0.165,0.364,4.220000000000001,,,
deepseek_r1_8b,DS0182_R2,DST0182,2,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,5,core,CORE_5,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0678,0.5873140172278779,1,112.0,13.0,5.3,27.0,4.69,36.0,0.56,0.2166666666666666,0.53,0.135,0.469,7.2,,,
deepseek_r1_8b,DS0182_R2,DST0182,2,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,6,core,CORE_6,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0426,0.6465517241379312,1,118.0,41.0,19.8,26.0,2.58,19.0,0.59,0.6833333333333333,1.98,0.13,0.258,3.8,,,
deepseek_r1_8b,DS0182_R2,DST0182,2,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,7,paraphrase_twin,PARA_1,paraphrase,1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0609,0.4693366708385484,1,254.0,10.0,41.8,187.0,35.51,261.0,1.27,0.1666666666666666,4.18,0.935,3.551,52.2,,,
deepseek_r1_8b,DS0182_R2,DST0182,2,H0463,54200749,0.8584724543995766,neutral_arm,0,concise,0,8,paraphrase_twin,PARA_2,paraphrase,2,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0257,0.1547748026621266,1,240.0,3.0,0.0,284.0,52.91,416.0,1.2,0.05,0.0,1.42,5.291,83.2,,,
