respondent_id,persona_id,synthetic_numeric_id,source_profile_id,sampled_template_id,sampled_baseline_source_human_id,ID,GROUP,SURVEY,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV,task_count,persona_source,purpose_text,first_class_text,ticket_text,who_text,luggage_text,age_text,sex_text,income_text,ga_text,origin_text,dest_text,survey_text,car_av_text
AI0564,AI0564,564,248,S0_TPL054,253,248,2,0,3,0,1,1,1,5,1,1,0,25,10,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 5,male,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 10,survey stratum 0,car is not available for this trip
AI0565,AI0565,565,31,S0_TPL061,237,31,2,0,1,0,5,2,1,3,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 5,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 0,car is available for this trip
AI0566,AI0566,566,494,S1_TPL026,622,494,3,1,1,1,1,3,0,3,1,3,0,25,12,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 3,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 12,survey stratum 1,car is available for this trip
AI0567,AI0567,567,676,S1_TPL025,591,676,3,1,3,1,1,1,0,4,1,3,0,22,12,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 12,survey stratum 1,car is available for this trip
AI0568,AI0568,568,317,S0_TPL002,372,317,2,0,3,0,6,1,1,4,0,1,1,22,21,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 6,payer code 1,luggage code 1,age code 4,female,income code 1,has a GA travelcard,origin zone code 22,destination zone code 21,survey stratum 0,car is available for this trip
AI0569,AI0569,569,915,S1_TPL020,911,915,3,1,3,1,3,2,1,4,1,3,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
AI0570,AI0570,570,467,S1_TPL054,626,467,3,1,1,0,3,1,1,3,0,2,0,1,2,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 1,luggage code 1,age code 3,female,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
AI0571,AI0571,571,900,S1_TPL011,460,900,3,1,3,1,3,2,1,2,1,3,0,17,13,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 13,survey stratum 1,car is available for this trip
AI0572,AI0572,572,833,S1_TPL023,609,833,3,1,3,1,3,0,0,3,1,0,0,25,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 0,no luggage,age code 3,male,income code 0,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
AI0573,AI0573,573,470,S1_TPL068,927,470,3,1,1,0,3,2,0,3,1,2,0,22,9,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 9,survey stratum 1,car is available for this trip
AI0574,AI0574,574,79,S0_TPL130,71,79,2,0,1,1,3,2,1,3,1,3,0,23,25,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 23,destination zone code 25,survey stratum 0,car is available for this trip
AI0575,AI0575,575,581,S1_TPL002,705,581,3,1,3,0,1,2,1,3,1,2,0,23,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 23,destination zone code 1,survey stratum 1,car is available for this trip
AI0576,AI0576,576,486,S1_TPL010,557,486,3,1,1,1,1,2,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0577,AI0577,577,588,S1_TPL035,705,588,3,1,3,0,1,3,0,4,1,3,0,25,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 3,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 22,survey stratum 1,car is available for this trip
AI0578,AI0578,578,93,S0_TPL147,45,93,2,0,1,1,6,2,1,3,1,3,1,1,2,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 6,payer code 2,luggage code 1,age code 3,male,income code 3,has a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 0,car is available for this trip
AI0579,AI0579,579,308,S0_TPL105,314,308,2,0,3,0,6,1,1,2,1,1,1,2,25,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 6,payer code 1,luggage code 1,age code 2,male,income code 1,has a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 0,car is not available for this trip
AI0580,AI0580,580,793,S1_TPL027,696,793,3,1,3,1,1,2,1,3,1,4,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 4,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
AI0581,AI0581,581,822,S1_TPL013,910,822,3,1,3,1,1,3,1,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0582,AI0582,582,648,S1_TPL048,867,648,3,1,3,0,3,2,1,4,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0583,AI0583,583,756,S1_TPL006,447,756,3,1,3,1,1,2,1,2,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0584,AI0584,584,567,S1_TPL016,651,567,3,1,3,0,1,2,1,2,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0585,AI0585,585,693,S1_TPL031,493,693,3,1,3,1,1,2,0,2,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0586,AI0586,586,729,S1_TPL019,918,729,3,1,3,1,1,2,0,3,1,3,0,25,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
AI0587,AI0587,587,913,S1_TPL083,913,913,3,1,3,1,3,2,1,3,1,3,0,19,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 19,destination zone code 25,survey stratum 1,car is available for this trip
AI0588,AI0588,588,672,S1_TPL020,497,672,3,1,3,1,1,1,0,3,1,3,0,17,3,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 3,survey stratum 1,car is available for this trip
AI0589,AI0589,589,667,S1_TPL013,671,667,3,1,3,1,1,0,1,5,1,3,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 0,luggage code 1,age code 5,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
AI0590,AI0590,590,501,S1_TPL012,601,501,3,1,1,1,3,2,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0591,AI0591,591,341,S0_TPL007,293,341,2,0,3,0,10,1,1,4,1,1,0,25,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 10,payer code 1,luggage code 1,age code 4,male,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 22,survey stratum 0,car is available for this trip
AI0592,AI0592,592,632,S1_TPL007,931,632,3,1,3,0,3,2,1,2,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0593,AI0593,593,751,S1_TPL019,848,751,3,1,3,1,1,2,0,2,1,3,0,25,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
AI0594,AI0594,594,221,S0_TPL004,292,221,2,0,3,0,1,1,0,4,0,2,0,2,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,no luggage,age code 4,female,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 22,survey stratum 0,car is available for this trip
AI0595,AI0595,595,916,S1_TPL013,475,916,3,1,3,1,3,2,1,4,1,3,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
AI0596,AI0596,596,470,S1_TPL009,885,470,3,1,1,0,3,2,0,3,1,2,0,22,9,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 9,survey stratum 1,car is available for this trip
AI0597,AI0597,597,592,S1_TPL009,612,592,3,1,3,0,1,3,1,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0598,AI0598,598,654,S1_TPL002,903,654,3,1,3,0,3,3,1,3,1,2,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 3,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
AI0599,AI0599,599,359,S0_TPL044,264,359,2,0,3,1,3,1,0,2,0,2,0,17,1,0,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,no luggage,age code 2,female,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 1,survey stratum 0,car is not available for this trip
AI0600,AI0600,600,472,S1_TPL010,905,472,3,1,1,0,3,2,1,3,1,4,0,2,18,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 4,does not have a GA travelcard,origin zone code 2,destination zone code 18,survey stratum 1,car is available for this trip
AI0601,AI0601,601,222,S0_TPL034,78,222,2,0,3,0,1,1,0,1,1,1,0,25,1,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,no luggage,age code 1,male,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 0,car is not available for this trip
AI0602,AI0602,602,913,S1_TPL090,700,913,3,1,3,1,3,2,1,3,1,3,0,19,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 19,destination zone code 25,survey stratum 1,car is available for this trip
AI0603,AI0603,603,861,S1_TPL005,821,861,3,1,3,1,3,2,0,3,1,3,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
AI0604,AI0604,604,7,S0_TPL010,64,7,2,0,1,0,1,1,1,3,1,1,0,1,2,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 1,payer code 1,luggage code 1,age code 3,male,income code 1,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 0,car is available for this trip
AI0605,AI0605,605,503,S1_TPL029,670,503,3,1,1,1,3,2,0,4,1,3,0,22,19,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 19,survey stratum 1,car is available for this trip
AI0606,AI0606,606,279,S0_TPL004,338,279,2,0,3,0,3,1,3,1,1,4,0,25,1,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,luggage code 3,age code 1,male,income code 4,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 0,car is not available for this trip
AI0607,AI0607,607,584,S1_TPL013,500,584,3,1,3,0,1,2,1,3,1,4,0,2,20,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 4,does not have a GA travelcard,origin zone code 2,destination zone code 20,survey stratum 1,car is available for this trip
AI0608,AI0608,608,798,S1_TPL026,652,798,3,1,3,1,1,2,1,3,0,2,0,17,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,female,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 25,survey stratum 1,car is available for this trip
AI0609,AI0609,609,490,S1_TPL008,878,490,3,1,1,1,1,2,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0610,AI0610,610,388,S0_TPL161,316,388,2,0,3,1,7,1,1,5,0,4,1,22,25,0,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 7,payer code 1,luggage code 1,age code 5,female,income code 4,has a GA travelcard,origin zone code 22,destination zone code 25,survey stratum 0,car is not available for this trip
AI0611,AI0611,611,97,S0_TPL037,98,97,2,0,1,1,6,2,1,4,1,3,1,1,2,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 6,payer code 2,luggage code 1,age code 4,male,income code 3,has a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 0,car is available for this trip
AI0612,AI0612,612,822,S1_TPL012,763,822,3,1,3,1,1,3,1,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0613,AI0613,613,9,S0_TPL147,292,9,2,0,1,0,1,1,1,2,1,2,0,17,1,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 1,payer code 1,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 1,survey stratum 0,car is available for this trip
AI0614,AI0614,614,563,S1_TPL005,901,563,3,1,3,0,1,2,0,2,1,2,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
AI0615,AI0615,615,889,S1_TPL025,819,889,3,1,3,1,3,2,0,3,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
AI0616,AI0616,616,803,S1_TPL027,491,803,3,1,3,1,1,3,0,3,1,3,0,9,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 9,destination zone code 25,survey stratum 1,car is available for this trip
AI0617,AI0617,617,346,S0_TPL001,230,346,2,0,3,1,1,1,1,2,1,4,0,25,10,0,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,luggage code 1,age code 2,male,income code 4,does not have a GA travelcard,origin zone code 25,destination zone code 10,survey stratum 0,car is not available for this trip
AI0618,AI0618,618,324,S0_TPL024,370,324,2,0,3,0,6,2,1,1,0,4,1,23,2,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 6,payer code 2,luggage code 1,age code 1,female,income code 4,has a GA travelcard,origin zone code 23,destination zone code 2,survey stratum 0,car is not available for this trip
AI0619,AI0619,619,735,S1_TPL079,867,735,3,1,3,1,1,2,0,4,1,3,0,22,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 17,survey stratum 1,car is available for this trip
AI0620,AI0620,620,299,S0_TPL007,388,299,2,0,3,0,6,1,1,1,0,1,1,9,2,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 6,payer code 1,luggage code 1,age code 1,female,income code 1,has a GA travelcard,origin zone code 9,destination zone code 2,survey stratum 0,car is not available for this trip
AI0621,AI0621,621,378,S0_TPL131,99,378,2,0,3,1,6,1,1,4,1,3,1,15,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 6,payer code 1,luggage code 1,age code 4,male,income code 3,has a GA travelcard,origin zone code 15,destination zone code 2,survey stratum 0,car is available for this trip
AI0622,AI0622,622,552,S1_TPL013,507,552,3,1,3,0,1,1,1,3,1,1,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 3,male,income code 1,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
AI0623,AI0623,623,726,S1_TPL069,584,726,3,1,3,1,1,2,0,3,1,3,0,22,12,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 12,survey stratum 1,car is available for this trip
AI0624,AI0624,624,869,S1_TPL140,541,869,3,1,3,1,3,2,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0625,AI0625,625,585,S1_TPL025,759,585,3,1,3,0,1,3,0,2,0,2,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 3,no luggage,age code 2,female,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
AI0626,AI0626,626,242,S0_TPL032,292,242,2,0,3,0,1,1,1,4,0,2,0,25,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 4,female,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 22,survey stratum 0,car is available for this trip
AI0627,AI0627,627,101,S0_TPL082,89,101,2,0,1,1,6,3,1,4,1,4,1,2,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 6,payer code 3,luggage code 1,age code 4,male,income code 4,has a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 0,car is available for this trip
AI0628,AI0628,628,878,S1_TPL032,716,878,3,1,3,1,3,2,0,4,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0629,AI0629,629,335,S0_TPL004,50,335,2,0,3,0,7,2,1,1,1,1,1,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 7,payer code 2,luggage code 1,age code 1,male,income code 1,has a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 0,car is available for this trip
AI0630,AI0630,630,244,S0_TPL141,347,244,2,0,3,0,1,1,1,5,0,1,0,10,25,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 5,female,income code 1,does not have a GA travelcard,origin zone code 10,destination zone code 25,survey stratum 0,car is not available for this trip
AI0631,AI0631,631,556,S1_TPL049,834,556,3,1,3,0,1,2,0,2,0,2,0,1,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,no luggage,age code 2,female,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 17,survey stratum 1,car is available for this trip
AI0632,AI0632,632,446,S1_TPL021,814,446,3,1,1,0,1,1,0,3,0,2,0,22,2,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 1,payer code 1,no luggage,age code 3,female,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 2,survey stratum 1,car is available for this trip
AI0633,AI0633,633,5,S0_TPL008,349,5,2,0,1,0,1,1,1,2,1,3,0,21,17,0,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 1,payer code 1,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 21,destination zone code 17,survey stratum 0,car is not available for this trip
AI0634,AI0634,634,468,S1_TPL001,641,468,3,1,1,0,3,1,1,3,1,2,0,22,3,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 1,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 3,survey stratum 1,car is available for this trip
AI0635,AI0635,635,387,S0_TPL001,99,387,2,0,3,1,7,1,1,5,0,1,1,25,23,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 7,payer code 1,luggage code 1,age code 5,female,income code 1,has a GA travelcard,origin zone code 25,destination zone code 23,survey stratum 0,car is available for this trip
AI0636,AI0636,636,81,S0_TPL041,23,81,2,0,1,1,4,2,0,2,1,4,0,22,25,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 4,payer code 2,no luggage,age code 2,male,income code 4,does not have a GA travelcard,origin zone code 22,destination zone code 25,survey stratum 0,car is available for this trip
AI0637,AI0637,637,495,S1_TPL006,701,495,3,1,1,1,3,1,0,3,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 1,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0638,AI0638,638,813,S1_TPL010,661,813,3,1,3,1,1,3,1,2,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0639,AI0639,639,935,S1_TPL001,628,935,3,1,3,1,3,3,1,3,1,2,0,21,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 3,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 21,destination zone code 22,survey stratum 1,car is available for this trip
AI0640,AI0640,640,17,S0_TPL145,84,17,2,0,1,0,2,1,0,1,1,2,0,1,2,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 2,payer code 1,no luggage,age code 1,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 0,car is available for this trip
AI0641,AI0641,641,765,S1_TPL012,662,765,3,1,3,1,1,2,1,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0642,AI0642,642,903,S1_TPL050,880,903,3,1,3,1,3,2,1,3,1,2,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
AI0643,AI0643,643,314,S0_TPL080,34,314,2,0,3,0,6,1,1,5,0,2,1,1,17,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 6,payer code 1,luggage code 1,age code 5,female,income code 2,has a GA travelcard,origin zone code 1,destination zone code 17,survey stratum 0,car is not available for this trip
AI0644,AI0644,644,364,S0_TPL089,229,364,2,0,3,1,3,1,3,2,0,4,0,2,25,0,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,luggage code 3,age code 2,female,income code 4,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 0,car is not available for this trip
AI0645,AI0645,645,773,S1_TPL037,601,773,3,1,3,1,1,2,1,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0646,AI0646,646,42,S0_TPL011,91,42,2,0,1,0,6,2,1,2,1,3,1,1,2,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 6,payer code 2,luggage code 1,age code 2,male,income code 3,has a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 0,car is available for this trip
AI0647,AI0647,647,462,S1_TPL016,894,462,3,1,1,0,3,1,0,3,0,1,0,2,22,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 1,no luggage,age code 3,female,income code 1,does not have a GA travelcard,origin zone code 2,destination zone code 22,survey stratum 1,car is available for this trip
AI0648,AI0648,648,364,S0_TPL037,227,364,2,0,3,1,3,1,3,2,0,4,0,2,25,0,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,luggage code 3,age code 2,female,income code 4,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 0,car is not available for this trip
AI0649,AI0649,649,867,S1_TPL059,583,867,3,1,3,1,3,2,0,3,1,3,0,17,11,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 11,survey stratum 1,car is available for this trip
AI0650,AI0650,650,76,S0_TPL162,78,76,2,0,1,1,3,2,0,2,1,3,0,1,17,0,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 17,survey stratum 0,car is not available for this trip
AI0651,AI0651,651,924,S1_TPL083,755,924,3,1,3,1,3,2,1,3,1,3,0,22,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 17,survey stratum 1,car is available for this trip
AI0652,AI0652,652,856,S1_TPL008,732,856,3,1,3,1,3,2,0,2,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
AI0653,AI0653,653,625,S1_TPL138,891,625,3,1,3,0,3,2,0,4,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
