GROUP,SURVEY,SP,ID,respondent_id,persona_id,source_profile_id,sampled_template_id,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE,custom_id,task_position,task_id,TRAIN_COST_SCALED,SM_COST_SCALED,CAR_COST_SCALED,TRAIN_TIME_SCALED,SM_TIME_SCALED,CAR_TIME_SCALED,chosen_alternative_name,sex_text,age_text,income_text,ga_text,car_av_text,luggage_text,purpose_text,first_class_text,ticket_text,who_text,origin_text,dest_text,survey_text
3,1,1,533,AI0533,AI0533,751,S1_TPL040,3,1,1,2,0,2,1,3,0,25,1,1,1,1,180,252,60,71,270,10,0,210,132,0,4795,7,AI0533_T07,2.52,2.7,1.32,1.8,0.71,2.1,,male,age code 2,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,533,AI0533,AI0533,751,S1_TPL040,3,1,1,2,0,2,1,3,0,25,1,1,1,1,180,210,120,71,245,20,0,210,214,0,4796,8,AI0533_T08,2.1,2.45,2.14,1.8,0.71,2.1,,male,age code 2,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,533,AI0533,AI0533,751,S1_TPL040,3,1,1,2,0,2,1,3,0,25,1,1,1,1,200,252,30,71,318,20,0,210,214,0,4797,9,AI0533_T09,2.52,3.18,2.14,2.0,0.71,2.1,,male,age code 2,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 1
2,0,1,534,AI0534,AI0534,241,S0_TPL102,3,0,1,1,1,4,0,2,0,25,1,1,1,1,305,67,120,162,72,30,1,170,100,0,4798,1,AI0534_T01,0.67,0.72,1.0,3.05,1.62,1.7,,female,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,534,AI0534,AI0534,241,S0_TPL102,3,0,1,1,1,4,0,2,0,25,1,1,1,1,229,50,120,180,65,30,0,221,80,0,4799,2,AI0534_T02,0.5,0.65,0.8,2.29,1.8,2.21,,female,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,534,AI0534,AI0534,241,S0_TPL102,3,0,1,1,1,4,0,2,0,25,1,1,1,1,305,50,120,198,65,20,1,136,80,0,4800,3,AI0534_T03,0.5,0.65,0.8,3.05,1.98,1.36,,female,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,534,AI0534,AI0534,241,S0_TPL102,3,0,1,1,1,4,0,2,0,25,1,1,1,1,254,50,60,198,65,10,0,221,130,0,4801,4,AI0534_T04,0.5,0.65,1.3,2.54,1.98,2.21,,female,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,534,AI0534,AI0534,241,S0_TPL102,3,0,1,1,1,4,0,2,0,25,1,1,1,1,254,56,120,198,65,30,0,136,130,0,4802,5,AI0534_T05,0.56,0.65,1.3,2.54,1.98,1.36,,female,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,534,AI0534,AI0534,241,S0_TPL102,3,0,1,1,1,4,0,2,0,25,1,1,1,1,229,56,60,198,65,20,1,221,100,0,4803,6,AI0534_T06,0.56,0.65,1.0,2.29,1.98,2.21,,female,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,534,AI0534,AI0534,241,S0_TPL102,3,0,1,1,1,4,0,2,0,25,1,1,1,1,229,67,60,180,79,10,1,170,80,0,4804,7,AI0534_T07,0.67,0.79,0.8,2.29,1.8,1.7,,female,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,534,AI0534,AI0534,241,S0_TPL102,3,0,1,1,1,4,0,2,0,25,1,1,1,1,229,56,120,162,72,20,0,170,130,0,4805,8,AI0534_T08,0.56,0.72,1.3,2.29,1.62,1.7,,female,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,534,AI0534,AI0534,241,S0_TPL102,3,0,1,1,1,4,0,2,0,25,1,1,1,1,254,67,30,198,94,20,1,170,130,0,4806,9,AI0534_T09,0.67,0.94,1.3,2.54,1.98,1.7,,female,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 1,survey stratum 0
3,1,1,535,AI0535,AI0535,722,S1_TPL052,3,1,1,2,0,3,1,3,0,20,22,1,1,1,311,294,120,95,301,30,0,320,185,0,4807,1,AI0535_T01,2.94,3.01,1.85,3.11,0.95,3.2,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 20,destination zone code 22,survey stratum 1
3,1,1,535,AI0535,AI0535,722,S1_TPL052,3,1,1,2,0,3,1,3,0,20,22,1,1,1,255,220,120,95,271,30,0,416,148,0,4808,2,AI0535_T02,2.2,2.71,1.48,2.55,0.95,4.16,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 20,destination zone code 22,survey stratum 1
3,1,1,535,AI0535,AI0535,722,S1_TPL052,3,1,1,2,0,3,1,3,0,20,22,1,1,1,311,220,120,95,271,20,0,256,148,0,4809,3,AI0535_T03,2.2,2.71,1.48,3.11,0.95,2.56,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 20,destination zone code 22,survey stratum 1
3,1,1,535,AI0535,AI0535,722,S1_TPL052,3,1,1,2,0,3,1,3,0,20,22,1,1,1,283,220,60,95,271,10,0,416,240,0,4810,4,AI0535_T04,2.2,2.71,2.4,2.83,0.95,4.16,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 20,destination zone code 22,survey stratum 1
3,1,1,535,AI0535,AI0535,722,S1_TPL052,3,1,1,2,0,3,1,3,0,20,22,1,1,1,283,245,120,95,271,30,0,256,240,0,4811,5,AI0535_T05,2.45,2.71,2.4,2.83,0.95,2.56,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 20,destination zone code 22,survey stratum 1
3,1,1,535,AI0535,AI0535,722,S1_TPL052,3,1,1,2,0,3,1,3,0,20,22,1,1,1,255,245,60,95,271,20,0,416,185,0,4812,6,AI0535_T06,2.45,2.71,1.85,2.55,0.95,4.16,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 20,destination zone code 22,survey stratum 1
3,1,1,535,AI0535,AI0535,722,S1_TPL052,3,1,1,2,0,3,1,3,0,20,22,1,1,1,255,294,60,95,331,10,0,320,148,0,4813,7,AI0535_T07,2.94,3.31,1.48,2.55,0.95,3.2,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 20,destination zone code 22,survey stratum 1
3,1,1,535,AI0535,AI0535,722,S1_TPL052,3,1,1,2,0,3,1,3,0,20,22,1,1,1,255,245,120,95,301,20,0,320,240,0,4814,8,AI0535_T08,2.45,3.01,2.4,2.55,0.95,3.2,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 20,destination zone code 22,survey stratum 1
3,1,1,535,AI0535,AI0535,722,S1_TPL052,3,1,1,2,0,3,1,3,0,20,22,1,1,1,283,294,30,95,361,20,0,320,240,0,4815,9,AI0535_T09,2.94,3.61,2.4,2.83,0.95,3.2,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 20,destination zone code 22,survey stratum 1
3,1,1,536,AI0536,AI0536,780,S1_TPL013,3,1,1,2,1,4,1,2,0,2,18,1,1,1,164,52,120,115,57,20,0,130,55,0,4816,1,AI0536_T01,0.52,0.57,0.55,1.64,1.15,1.3,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 2,destination zone code 18,survey stratum 1
3,1,1,536,AI0536,AI0536,780,S1_TPL013,3,1,1,2,1,4,1,2,0,2,18,1,1,1,148,52,30,104,52,10,0,130,72,0,4817,2,AI0536_T02,0.52,0.52,0.72,1.48,1.04,1.3,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 2,destination zone code 18,survey stratum 1
3,1,1,536,AI0536,AI0536,780,S1_TPL013,3,1,1,2,1,4,1,2,0,2,18,1,1,1,197,52,60,127,68,30,0,130,44,0,4818,3,AI0536_T03,0.52,0.68,0.44,1.97,1.27,1.3,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 2,destination zone code 18,survey stratum 1
3,1,1,536,AI0536,AI0536,780,S1_TPL013,3,1,1,2,1,4,1,2,0,2,18,1,1,1,148,43,30,115,57,20,0,80,44,0,4819,4,AI0536_T04,0.43,0.57,0.44,1.48,1.15,0.8,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 2,destination zone code 18,survey stratum 1
3,1,1,536,AI0536,AI0536,780,S1_TPL013,3,1,1,2,1,4,1,2,0,2,18,1,1,1,197,39,60,115,42,20,0,100,72,0,4820,5,AI0536_T05,0.39,0.42,0.72,1.97,1.15,1.0,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 2,destination zone code 18,survey stratum 1
3,1,1,536,AI0536,AI0536,780,S1_TPL013,3,1,1,2,1,4,1,2,0,2,18,1,1,1,164,39,120,104,52,10,0,100,44,0,4821,6,AI0536_T06,0.39,0.52,0.44,1.64,1.04,1.0,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 2,destination zone code 18,survey stratum 1
3,1,1,536,AI0536,AI0536,780,S1_TPL013,3,1,1,2,1,4,1,2,0,2,18,1,1,1,148,52,120,127,68,10,0,80,55,0,4822,7,AI0536_T07,0.52,0.68,0.55,1.48,1.27,0.8,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 2,destination zone code 18,survey stratum 1
3,1,1,536,AI0536,AI0536,780,S1_TPL013,3,1,1,2,1,4,1,2,0,2,18,1,1,1,148,39,30,127,42,30,0,100,55,0,4823,8,AI0536_T08,0.39,0.42,0.55,1.48,1.27,1.0,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 2,destination zone code 18,survey stratum 1
3,1,1,536,AI0536,AI0536,780,S1_TPL013,3,1,1,2,1,4,1,2,0,2,18,1,1,1,197,43,60,104,47,10,0,80,55,0,4824,9,AI0536_T09,0.43,0.47,0.55,1.97,1.04,0.8,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 2,destination zone code 18,survey stratum 1
2,0,1,537,AI0537,AI0537,260,S0_TPL003,3,0,1,1,3,3,0,1,0,25,2,1,0,1,122,62,120,77,66,20,0,0,0,0,4825,1,AI0537_T01,0.62,0.66,0.0,1.22,0.77,0.0,,female,age code 3,income code 1,does not have a GA travelcard,car is not available for this trip,luggage code 3,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 2,survey stratum 0
2,0,1,537,AI0537,AI0537,260,S0_TPL003,3,0,1,1,3,3,0,1,0,25,2,1,0,1,110,62,30,69,60,10,0,0,0,0,4826,2,AI0537_T02,0.62,0.6,0.0,1.1,0.69,0.0,,female,age code 3,income code 1,does not have a GA travelcard,car is not available for this trip,luggage code 3,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 2,survey stratum 0
2,0,1,537,AI0537,AI0537,260,S0_TPL003,3,0,1,1,3,3,0,1,0,25,2,1,0,1,146,62,60,85,80,30,0,0,0,0,4827,3,AI0537_T03,0.62,0.8,0.0,1.46,0.85,0.0,,female,age code 3,income code 1,does not have a GA travelcard,car is not available for this trip,luggage code 3,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 2,survey stratum 0
2,0,1,537,AI0537,AI0537,260,S0_TPL003,3,0,1,1,3,3,0,1,0,25,2,1,0,1,110,52,30,77,80,20,0,0,0,0,4828,4,AI0537_T04,0.52,0.8,0.0,1.1,0.77,0.0,,female,age code 3,income code 1,does not have a GA travelcard,car is not available for this trip,luggage code 3,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 2,survey stratum 0
2,0,1,537,AI0537,AI0537,260,S0_TPL003,3,0,1,1,3,3,0,1,0,25,2,1,0,1,146,47,60,77,60,20,0,0,0,0,4829,5,AI0537_T05,0.47,0.6,0.0,1.46,0.77,0.0,,female,age code 3,income code 1,does not have a GA travelcard,car is not available for this trip,luggage code 3,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 2,survey stratum 0
2,0,1,537,AI0537,AI0537,260,S0_TPL003,3,0,1,1,3,3,0,1,0,25,2,1,0,1,122,47,120,69,80,10,0,0,0,0,4830,6,AI0537_T06,0.47,0.8,0.0,1.22,0.69,0.0,,female,age code 3,income code 1,does not have a GA travelcard,car is not available for this trip,luggage code 3,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 2,survey stratum 0
2,0,1,537,AI0537,AI0537,260,S0_TPL003,3,0,1,1,3,3,0,1,0,25,2,1,0,1,110,62,120,85,80,10,0,0,0,0,4831,7,AI0537_T07,0.62,0.8,0.0,1.1,0.85,0.0,,female,age code 3,income code 1,does not have a GA travelcard,car is not available for this trip,luggage code 3,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 2,survey stratum 0
2,0,1,537,AI0537,AI0537,260,S0_TPL003,3,0,1,1,3,3,0,1,0,25,2,1,0,1,110,47,30,85,66,30,0,0,0,0,4832,8,AI0537_T08,0.47,0.66,0.0,1.1,0.85,0.0,,female,age code 3,income code 1,does not have a GA travelcard,car is not available for this trip,luggage code 3,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 2,survey stratum 0
2,0,1,537,AI0537,AI0537,260,S0_TPL003,3,0,1,1,3,3,0,1,0,25,2,1,0,1,146,52,60,69,66,10,0,0,0,0,4833,9,AI0537_T09,0.52,0.66,0.0,1.46,0.69,0.0,,female,age code 3,income code 1,does not have a GA travelcard,car is not available for this trip,luggage code 3,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 2,survey stratum 0
3,1,1,538,AI0538,AI0538,582,S1_TPL029,3,0,1,2,1,4,1,2,0,22,1,1,1,1,107,50,120,59,72,30,0,50,25,0,4834,1,AI0538_T01,0.5,0.72,0.25,1.07,0.59,0.5,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 2,origin zone code 22,destination zone code 1,survey stratum 1
3,1,1,538,AI0538,AI0538,582,S1_TPL029,3,0,1,2,1,4,1,2,0,22,1,1,1,1,80,38,120,66,59,30,0,65,20,0,4835,2,AI0538_T02,0.38,0.59,0.2,0.8,0.66,0.65,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 2,origin zone code 22,destination zone code 1,survey stratum 1
3,1,1,538,AI0538,AI0538,582,S1_TPL029,3,0,1,2,1,4,1,2,0,22,1,1,1,1,107,38,120,73,59,20,0,40,20,0,4836,3,AI0538_T03,0.38,0.59,0.2,1.07,0.73,0.4,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 2,origin zone code 22,destination zone code 1,survey stratum 1
3,1,1,538,AI0538,AI0538,582,S1_TPL029,3,0,1,2,1,4,1,2,0,22,1,1,1,1,89,38,60,73,59,10,0,65,32,0,4837,4,AI0538_T04,0.38,0.59,0.32,0.89,0.73,0.65,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 2,origin zone code 22,destination zone code 1,survey stratum 1
3,1,1,538,AI0538,AI0538,582,S1_TPL029,3,0,1,2,1,4,1,2,0,22,1,1,1,1,89,42,120,73,66,30,0,40,32,0,4838,5,AI0538_T05,0.42,0.66,0.32,0.89,0.73,0.4,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 2,origin zone code 22,destination zone code 1,survey stratum 1
3,1,1,538,AI0538,AI0538,582,S1_TPL029,3,0,1,2,1,4,1,2,0,22,1,1,1,1,80,42,60,73,66,20,0,65,25,0,4839,6,AI0538_T06,0.42,0.66,0.25,0.8,0.73,0.65,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 2,origin zone code 22,destination zone code 1,survey stratum 1
3,1,1,538,AI0538,AI0538,582,S1_TPL029,3,0,1,2,1,4,1,2,0,22,1,1,1,1,80,50,60,66,79,10,0,50,20,0,4840,7,AI0538_T07,0.5,0.79,0.2,0.8,0.66,0.5,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 2,origin zone code 22,destination zone code 1,survey stratum 1
3,1,1,538,AI0538,AI0538,582,S1_TPL029,3,0,1,2,1,4,1,2,0,22,1,1,1,1,80,42,120,59,66,20,0,50,32,0,4841,8,AI0538_T08,0.42,0.66,0.32,0.8,0.59,0.5,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 2,origin zone code 22,destination zone code 1,survey stratum 1
3,1,1,538,AI0538,AI0538,582,S1_TPL029,3,0,1,2,1,4,1,2,0,22,1,1,1,1,89,50,30,73,92,20,0,50,32,0,4842,9,AI0538_T09,0.5,0.92,0.32,0.89,0.73,0.5,,male,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 2,origin zone code 22,destination zone code 1,survey stratum 1
2,0,1,539,AI0539,AI0539,16,S0_TPL007,1,0,1,2,1,3,1,2,0,25,1,1,1,1,235,74,30,74,83,10,0,0,0,0,4843,1,AI0539_T01,0.74,0.83,0.0,2.35,0.74,0.0,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,539,AI0539,AI0539,16,S0_TPL007,1,0,1,2,1,3,1,2,0,25,1,1,1,1,235,74,120,67,110,10,1,0,0,0,4844,2,AI0539_T02,0.74,1.1,0.0,2.35,0.67,0.0,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,539,AI0539,AI0539,16,S0_TPL007,1,0,1,2,1,3,1,2,0,25,1,1,1,1,235,67,30,60,110,20,0,0,0,0,4845,3,AI0539_T03,0.67,1.1,0.0,2.35,0.6,0.0,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,539,AI0539,AI0539,16,S0_TPL007,1,0,1,2,1,3,1,2,0,25,1,1,1,1,176,67,60,60,110,30,1,0,0,0,4846,4,AI0539_T04,0.67,1.1,0.0,1.76,0.6,0.0,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,539,AI0539,AI0539,16,S0_TPL007,1,0,1,2,1,3,1,2,0,25,1,1,1,1,196,74,30,60,92,30,1,0,0,0,4847,5,AI0539_T05,0.74,0.92,0.0,1.96,0.6,0.0,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,539,AI0539,AI0539,16,S0_TPL007,1,0,1,2,1,3,1,2,0,25,1,1,1,1,196,67,30,67,83,10,1,0,0,0,4848,6,AI0539_T06,0.67,0.83,0.0,1.96,0.67,0.0,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,539,AI0539,AI0539,16,S0_TPL007,1,0,1,2,1,3,1,2,0,25,1,1,1,1,196,89,60,60,83,20,0,0,0,0,4849,7,AI0539_T07,0.89,0.83,0.0,1.96,0.6,0.0,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,539,AI0539,AI0539,16,S0_TPL007,1,0,1,2,1,3,1,2,0,25,1,1,1,1,235,89,30,67,92,30,0,0,0,0,4850,8,AI0539_T08,0.89,0.92,0.0,2.35,0.67,0.0,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 0
2,0,1,539,AI0539,AI0539,16,S0_TPL007,1,0,1,2,1,3,1,2,0,25,1,1,1,1,196,74,60,67,110,30,0,0,0,0,4851,9,AI0539_T09,0.74,1.1,0.0,1.96,0.67,0.0,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 1,second class,ticket category code 1,payer code 2,origin zone code 25,destination zone code 1,survey stratum 0
3,1,1,540,AI0540,AI0540,463,S1_TPL024,1,0,3,1,0,3,1,3,0,22,2,1,1,1,218,116,120,67,129,30,0,180,120,0,4852,1,AI0540_T01,1.16,1.29,1.2,2.18,0.67,1.8,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,second class,ticket category code 3,payer code 1,origin zone code 22,destination zone code 2,survey stratum 1
3,1,1,540,AI0540,AI0540,463,S1_TPL024,1,0,3,1,0,3,1,3,0,22,2,1,1,1,164,87,120,74,105,30,0,234,96,0,4853,2,AI0540_T02,0.87,1.05,0.96,1.64,0.74,2.34,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,second class,ticket category code 3,payer code 1,origin zone code 22,destination zone code 2,survey stratum 1
3,1,1,540,AI0540,AI0540,463,S1_TPL024,1,0,3,1,0,3,1,3,0,22,2,1,1,1,218,87,120,81,105,20,0,144,96,0,4854,3,AI0540_T03,0.87,1.05,0.96,2.18,0.81,1.44,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,second class,ticket category code 3,payer code 1,origin zone code 22,destination zone code 2,survey stratum 1
3,1,1,540,AI0540,AI0540,463,S1_TPL024,1,0,3,1,0,3,1,3,0,22,2,1,1,1,182,87,60,81,105,10,0,234,156,0,4855,4,AI0540_T04,0.87,1.05,1.56,1.82,0.81,2.34,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,second class,ticket category code 3,payer code 1,origin zone code 22,destination zone code 2,survey stratum 1
3,1,1,540,AI0540,AI0540,463,S1_TPL024,1,0,3,1,0,3,1,3,0,22,2,1,1,1,182,97,120,81,105,30,0,144,156,0,4856,5,AI0540_T05,0.97,1.05,1.56,1.82,0.81,1.44,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,second class,ticket category code 3,payer code 1,origin zone code 22,destination zone code 2,survey stratum 1
3,1,1,540,AI0540,AI0540,463,S1_TPL024,1,0,3,1,0,3,1,3,0,22,2,1,1,1,164,97,60,81,105,20,0,234,120,0,4857,6,AI0540_T06,0.97,1.05,1.2,1.64,0.81,2.34,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,second class,ticket category code 3,payer code 1,origin zone code 22,destination zone code 2,survey stratum 1
3,1,1,540,AI0540,AI0540,463,S1_TPL024,1,0,3,1,0,3,1,3,0,22,2,1,1,1,164,116,60,74,129,10,0,180,96,0,4858,7,AI0540_T07,1.16,1.29,0.96,1.64,0.74,1.8,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,second class,ticket category code 3,payer code 1,origin zone code 22,destination zone code 2,survey stratum 1
3,1,1,540,AI0540,AI0540,463,S1_TPL024,1,0,3,1,0,3,1,3,0,22,2,1,1,1,164,97,120,67,117,20,0,180,156,0,4859,8,AI0540_T08,0.97,1.17,1.56,1.64,0.67,1.8,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,second class,ticket category code 3,payer code 1,origin zone code 22,destination zone code 2,survey stratum 1
3,1,1,540,AI0540,AI0540,463,S1_TPL024,1,0,3,1,0,3,1,3,0,22,2,1,1,1,182,116,30,81,152,20,0,180,156,0,4860,9,AI0540_T09,1.16,1.52,1.56,1.82,0.81,1.8,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,second class,ticket category code 3,payer code 1,origin zone code 22,destination zone code 2,survey stratum 1
2,0,1,541,AI0541,AI0541,392,S0_TPL122,3,1,8,1,1,3,1,2,1,1,17,1,1,1,116,0,120,63,0,20,0,0,0,0,4861,1,AI0541_T01,0.0,0.0,0.0,1.16,0.63,0.0,,male,age code 3,income code 2,has a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 8,payer code 1,origin zone code 1,destination zone code 17,survey stratum 0
2,0,1,541,AI0541,AI0541,392,S0_TPL122,3,1,8,1,1,3,1,2,1,1,17,1,1,1,104,0,30,57,0,10,0,0,0,0,4862,2,AI0541_T02,0.0,0.0,0.0,1.04,0.57,0.0,,male,age code 3,income code 2,has a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 8,payer code 1,origin zone code 1,destination zone code 17,survey stratum 0
